iso_code,date,new_cases_per_million,new_cases,new_deaths,new_deaths_per_million
OWID_INT,2020-10-05,0.0,0.0,0.0,0.0
OWID_INT,2020-10-06,0.0,0.0,0.0,0.0
OWID_INT,2020-10-07,0.0,0.0,0.0,0.0
OWID_INT,2020-10-08,0.0,0.0,0.0,0.0
OWID_INT,2020-10-09,0.0,0.0,0.0,0.0
OWID_INT,2020-10-10,0.0,0.0,0.0,0.0
OWID_INT,2020-10-11,0.0,0.0,0.0,0.0
OWID_INT,2020-10-12,0.0,0.0,0.0,0.0
OWID_INT,2020-10-13,0.0,0.0,0.0,0.0
OWID_INT,2020-10-14,0.0,0.0,0.0,0.0
OWID_INT,2020-10-15,0.0,0.0,0.0,0.0
OWID_INT,2020-10-16,0.0,0.0,0.0,0.0
OWID_INT,2020-10-17,0.0,0.0,0.0,0.0
OWID_INT,2020-10-18,0.0,0.0,0.0,0.0
OWID_INT,2020-10-19,0.0,0.0,0.0,0.0
OWID_INT,2020-10-20,0.0,0.0,0.0,0.0
OWID_INT,2020-10-21,0.0,0.0,0.0,0.0
OWID_INT,2020-10-22,0.0,0.0,0.0,0.0
OWID_INT,2020-10-23,0.0,0.0,0.0,0.0
OWID_INT,2020-10-24,0.0,0.0,0.0,0.0
OWID_INT,2020-10-25,0.0,0.0,0.0,0.0
OWID_INT,2020-10-26,0.0,0.0,0.0,0.0
OWID_INT,2020-10-27,0.0,0.0,0.0,0.0
OWID_INT,2020-10-28,0.0,0.0,0.0,0.0
OWID_INT,2020-10-29,0.0,0.0,0.0,0.0
OWID_INT,2020-10-30,0.0,0.0,0.0,0.0
OWID_INT,2020-10-31,0.0,0.0,0.0,0.0
OWID_INT,2020-11-01,0.0,0.0,0.0,0.0
OWID_INT,2020-11-02,0.0,0.0,0.0,0.0
OWID_INT,2020-11-03,0.0,0.0,0.0,0.0
OWID_INT,2020-11-04,0.0,0.0,0.0,0.0
OWID_INT,2020-11-05,0.0,0.0,0.0,0.0
OWID_INT,2020-11-06,0.0,0.0,0.0,0.0
OWID_INT,2020-11-07,0.0,0.0,0.0,0.0
OWID_INT,2020-11-08,0.0,0.0,0.0,0.0
OWID_INT,2020-11-09,0.0,0.0,0.0,0.0
OWID_INT,2020-11-10,0.0,0.0,0.0,0.0
OWID_INT,2020-11-11,0.0,0.0,0.0,0.0
OWID_INT,2020-11-12,0.0,0.0,0.0,0.0
OWID_INT,2020-11-13,0.0,0.0,0.0,0.0
OWID_INT,2020-11-14,0.0,0.0,0.0,0.0
OWID_INT,2020-11-15,0.0,0.0,0.0,0.0
OWID_INT,2020-11-16,0.0,0.0,0.0,0.0
OWID_INT,2020-11-17,0.0,0.0,0.0,0.0
OWID_INT,2020-11-18,0.0,0.0,0.0,0.0
OWID_INT,2020-11-19,0.0,0.0,0.0,0.0
OWID_INT,2020-11-20,0.0,0.0,0.0,0.0
OWID_INT,2020-11-21,0.0,0.0,0.0,0.0
OWID_INT,2020-11-22,0.0,0.0,0.0,0.0
OWID_INT,2020-11-23,0.0,0.0,0.0,0.0
OWID_INT,2020-11-24,0.0,0.0,0.0,0.0
OWID_INT,2020-11-25,0.0,0.0,0.0,0.0
OWID_INT,2020-11-26,0.0,0.0,0.0,0.0
OWID_INT,2020-11-27,0.0,0.0,0.0,0.0
OWID_INT,2020-11-28,0.0,0.0,0.0,0.0
OWID_INT,2020-11-29,0.0,0.0,0.0,0.0
OWID_INT,2020-11-30,0.0,0.0,0.0,0.0
OWID_INT,2020-12-01,0.0,0.0,0.0,0.0
OWID_INT,2020-12-02,0.0,0.0,0.0,0.0
OWID_INT,2020-12-03,0.0,0.0,0.0,0.0
OWID_INT,2020-12-04,0.0,0.0,0.0,0.0
OWID_INT,2020-12-05,0.0,0.0,0.0,0.0
OWID_INT,2020-12-06,0.0,0.0,0.0,0.0
OWID_INT,2020-12-07,0.0,0.0,0.0,0.0
OWID_INT,2020-12-08,0.0,0.0,0.0,0.0
OWID_INT,2020-12-09,0.0,0.0,0.0,0.0
OWID_INT,2020-12-10,0.0,0.0,0.0,0.0
OWID_INT,2020-12-11,0.0,0.0,0.0,0.0
OWID_INT,2020-12-12,0.0,0.0,0.0,0.0
OWID_INT,2020-12-13,0.0,0.0,0.0,0.0
OWID_INT,2020-12-14,0.0,0.0,0.0,0.0
OWID_INT,2020-12-15,0.0,0.0,0.0,0.0
OWID_INT,2020-12-16,0.0,0.0,0.0,0.0
OWID_INT,2020-12-17,0.0,0.0,0.0,0.0
OWID_INT,2020-12-18,0.0,0.0,0.0,0.0
OWID_INT,2020-12-19,0.0,0.0,0.0,0.0
OWID_INT,2020-12-20,0.0,0.0,0.0,0.0
OWID_INT,2020-12-21,0.0,0.0,0.0,0.0
OWID_INT,2020-12-22,0.0,0.0,0.0,0.0
OWID_INT,2020-12-23,0.0,0.0,0.0,0.0
OWID_INT,2020-12-24,0.0,0.0,0.0,0.0
OWID_INT,2020-12-25,0.0,0.0,0.0,0.0
OWID_INT,2020-12-26,0.0,0.0,0.0,0.0
OWID_INT,2020-12-27,0.0,0.0,0.0,0.0
OWID_INT,2020-12-28,0.0,0.0,0.0,0.0
OWID_INT,2020-12-29,0.0,0.0,0.0,0.0
OWID_INT,2020-12-30,0.0,0.0,0.0,0.0
OWID_INT,2020-12-31,0.0,0.0,0.0,0.0
OWID_INT,2021-01-01,0.0,0.0,0.0,0.0
OWID_INT,2021-01-02,0.0,0.0,0.0,0.0
OWID_INT,2021-01-03,0.0,0.0,0.0,0.0
OWID_INT,2021-01-04,0.0,0.0,0.0,0.0
OWID_INT,2021-01-05,0.0,0.0,0.0,0.0
OWID_INT,2021-01-06,0.0,0.0,0.0,0.0
OWID_INT,2021-01-07,0.0,0.0,0.0,0.0
OWID_INT,2021-01-08,0.0,0.0,0.0,0.0
OWID_INT,2021-01-09,0.0,0.0,0.0,0.0
OWID_INT,2021-01-10,0.0,0.0,0.0,0.0
OWID_INT,2021-01-11,0.0,0.0,0.0,0.0
OWID_INT,2021-01-12,0.0,0.0,0.0,0.0
OWID_INT,2021-01-13,0.0,0.0,0.0,0.0
OWID_INT,2021-01-14,0.0,0.0,0.0,0.0
OWID_INT,2021-01-15,0.0,0.0,0.0,0.0
OWID_INT,2021-01-16,0.0,0.0,0.0,0.0
OWID_INT,2021-01-17,0.0,0.0,0.0,0.0
OWID_INT,2021-01-18,0.0,0.0,0.0,0.0
OWID_INT,2021-01-19,0.0,0.0,0.0,0.0
OWID_INT,2021-01-20,0.0,0.0,0.0,0.0
OWID_INT,2021-01-21,0.0,0.0,0.0,0.0
OWID_INT,2021-01-22,0.0,0.0,0.0,0.0
OWID_INT,2021-01-23,0.0,0.0,0.0,0.0
OWID_INT,2021-01-24,0.0,0.0,0.0,0.0
OWID_INT,2021-01-25,0.0,0.0,0.0,0.0
OWID_INT,2021-01-26,0.0,0.0,0.0,0.0
OWID_INT,2021-01-27,0.0,0.0,0.0,0.0
OWID_INT,2021-01-28,0.0,0.0,0.0,0.0
OWID_INT,2021-01-29,0.0,0.0,0.0,0.0
OWID_INT,2021-01-30,0.0,0.0,0.0,0.0
OWID_INT,2021-01-31,0.0,0.0,0.0,0.0
OWID_INT,2021-02-01,0.0,0.0,0.0,0.0
OWID_INT,2021-02-02,0.0,0.0,0.0,0.0
OWID_INT,2021-02-03,0.0,0.0,0.0,0.0
OWID_INT,2021-02-04,0.0,0.0,0.0,0.0
OWID_INT,2021-02-05,0.0,0.0,0.0,0.0
OWID_INT,2021-02-06,0.0,0.0,0.0,0.0
OWID_INT,2021-02-07,0.0,0.0,0.0,0.0
OWID_INT,2021-02-08,0.0,0.0,0.0,0.0
OWID_INT,2021-02-09,0.0,0.0,0.0,0.0
OWID_INT,2021-02-10,0.0,0.0,0.0,0.0
OWID_INT,2021-02-11,0.0,0.0,0.0,0.0
OWID_INT,2021-02-12,0.0,0.0,0.0,0.0
OWID_INT,2021-02-13,0.0,0.0,0.0,0.0
OWID_INT,2021-02-14,0.0,0.0,0.0,0.0
OWID_INT,2021-02-15,0.0,0.0,0.0,0.0
OWID_INT,2021-02-16,0.0,0.0,0.0,0.0
OWID_INT,2021-02-17,0.0,0.0,0.0,0.0
OWID_INT,2021-02-18,0.0,0.0,0.0,0.0
OWID_INT,2021-02-19,0.0,0.0,0.0,0.0
OWID_INT,2021-02-20,0.0,0.0,0.0,0.0
OWID_INT,2021-02-21,0.0,0.0,0.0,0.0
OWID_INT,2021-02-22,0.0,0.0,0.0,0.0
OWID_INT,2021-02-23,0.0,0.0,0.0,0.0
OWID_INT,2021-02-24,0.0,0.0,0.0,0.0
OWID_INT,2021-02-25,0.0,0.0,0.0,0.0
OWID_INT,2021-02-26,0.0,0.0,0.0,0.0
OWID_INT,2021-02-27,0.0,0.0,0.0,0.0
OWID_INT,2021-02-28,0.0,0.0,0.0,0.0
OWID_INT,2021-03-01,0.0,0.0,0.0,0.0
OWID_INT,2021-03-02,0.0,0.0,0.0,0.0
OWID_INT,2021-03-03,0.0,0.0,0.0,0.0
OWID_INT,2021-03-04,0.0,0.0,0.0,0.0
OWID_INT,2021-03-05,0.0,0.0,0.0,0.0
OWID_INT,2021-03-06,0.0,0.0,0.0,0.0
IRN,2020-02-19,0.024,2.0,2.0,0.024
IRN,2020-02-20,0.036000000000000004,3.0,0.0,0.0
IRN,2020-02-21,0.155,13.0,2.0,0.024
IRN,2020-02-22,0.11900000000000001,10.0,1.0,0.012
IRN,2020-02-23,0.179,15.0,3.0,0.036000000000000004
IRN,2020-02-24,0.214,18.0,4.0,0.048
IRN,2020-02-25,0.405,34.0,4.0,0.048
IRN,2020-02-26,0.524,44.0,3.0,0.036000000000000004
IRN,2020-02-27,1.262,106.0,7.0,0.083
IRN,2020-02-28,1.703,143.0,8.0,0.095
IRN,2020-02-29,2.441,205.0,9.0,0.107
IRN,2020-03-01,4.584,385.0,11.0,0.131
IRN,2020-03-02,6.227,523.0,12.0,0.14300000000000002
IRN,2020-03-03,9.941,835.0,11.0,0.131
IRN,2020-03-04,6.977,586.0,15.0,0.179
IRN,2020-03-05,7.0360000000000005,591.0,15.0,0.179
IRN,2020-03-06,14.692,1234.0,17.0,0.20199999999999999
IRN,2020-03-07,12.811,1076.0,21.0,0.25
IRN,2020-03-08,8.846,743.0,49.0,0.583
IRN,2020-03-09,7.084,595.0,43.0,0.512
IRN,2020-03-10,10.489,881.0,54.0,0.643
IRN,2020-03-11,11.405999999999999,958.0,63.0,0.75
IRN,2020-03-12,12.799000000000001,1075.0,75.0,0.893
IRN,2020-03-13,15.347000000000001,1289.0,85.0,1.012
IRN,2020-03-14,16.250999999999998,1365.0,97.0,1.155
IRN,2020-03-15,14.394,1209.0,113.0,1.345
IRN,2020-03-16,12.537,1053.0,129.0,1.536
IRN,2020-03-17,14.025,1178.0,135.0,1.607
IRN,2020-03-18,14.192,1192.0,147.0,1.75
IRN,2020-03-19,12.453,1046.0,149.0,1.774
IRN,2020-03-20,14.727,1237.0,149.0,1.774
IRN,2020-03-21,11.501,966.0,123.0,1.464
IRN,2020-03-22,12.239,1028.0,129.0,1.536
IRN,2020-03-23,16.799,1411.0,127.0,1.5119999999999998
IRN,2020-03-24,20.978,1762.0,122.0,1.453
IRN,2020-03-25,26.264,2206.0,143.0,1.703
IRN,2020-03-26,28.443,2389.0,157.0,1.869
IRN,2020-03-27,34.836,2926.0,144.0,1.714
IRN,2020-03-28,36.622,3076.0,139.0,1.655
IRN,2020-03-29,34.539,2901.0,123.0,1.464
IRN,2020-03-30,37.931999999999995,3186.0,117.0,1.393
IRN,2020-03-31,37.027,3110.0,141.0,1.679
IRN,2020-04-01,35.574,2988.0,138.0,1.643
IRN,2020-04-02,34.229,2875.0,124.0,1.476
IRN,2020-04-03,32.324,2715.0,134.0,1.595
IRN,2020-04-04,30.479,2560.0,158.0,1.881
IRN,2020-04-05,29.561999999999998,2483.0,151.0,1.798
IRN,2020-04-06,27.074,2274.0,136.0,1.619
IRN,2020-04-07,24.871,2089.0,133.0,1.5830000000000002
IRN,2020-04-08,23.776,1997.0,121.0,1.4409999999999998
IRN,2020-04-09,19.454,1634.0,117.0,1.393
IRN,2020-04-10,23.478,1972.0,122.0,1.453
IRN,2020-04-11,21.871,1837.0,125.0,1.4880000000000002
IRN,2020-04-12,19.727999999999998,1657.0,117.0,1.393
IRN,2020-04-13,19.252,1617.0,111.0,1.3219999999999998
IRN,2020-04-14,18.74,1574.0,98.0,1.167
IRN,2020-04-15,18.002,1512.0,94.0,1.119
IRN,2020-04-16,19.121,1606.0,92.0,1.095
IRN,2020-04-17,17.847,1499.0,89.0,1.06
IRN,2020-04-18,16.359,1374.0,73.0,0.8690000000000001
IRN,2020-04-19,15.989,1343.0,87.0,1.036
IRN,2020-04-20,15.405999999999999,1294.0,91.0,1.083
IRN,2020-04-21,15.442,1297.0,88.0,1.048
IRN,2020-04-22,14.215,1194.0,94.0,1.119
IRN,2020-04-23,12.263,1030.0,90.0,1.072
IRN,2020-04-24,13.905999999999999,1168.0,93.0,1.107
IRN,2020-04-25,13.501,1134.0,76.0,0.905
IRN,2020-04-26,13.727,1153.0,60.0,0.7140000000000001
IRN,2020-04-27,11.799000000000001,991.0,96.0,1.143
IRN,2020-04-28,13.239,1112.0,71.0,0.845
IRN,2020-04-29,12.775,1073.0,80.0,0.9520000000000001
IRN,2020-04-30,11.703,983.0,71.0,0.845
IRN,2020-05-01,11.977,1006.0,63.0,0.75
IRN,2020-05-02,9.548,802.0,65.0,0.774
IRN,2020-05-03,11.62,976.0,47.0,0.56
IRN,2020-05-04,14.561,1223.0,74.0,0.8809999999999999
IRN,2020-05-05,15.751,1323.0,63.0,0.75
IRN,2020-05-06,20.002,1680.0,78.0,0.929
IRN,2020-05-07,17.68,1485.0,68.0,0.81
IRN,2020-05-08,18.525,1556.0,55.0,0.655
IRN,2020-05-09,18.204,1529.0,48.0,0.5710000000000001
IRN,2020-05-10,16.465999999999998,1383.0,51.0,0.607
IRN,2020-05-11,20.037,1683.0,45.0,0.536
IRN,2020-05-12,17.632,1481.0,48.0,0.5710000000000001
IRN,2020-05-13,23.311,1958.0,50.0,0.595
IRN,2020-05-14,21.526,1808.0,71.0,0.845
IRN,2020-05-15,25.026,2102.0,48.0,0.5710000000000001
IRN,2020-05-16,20.918000000000003,1757.0,35.0,0.41700000000000004
IRN,2020-05-17,21.502,1806.0,51.0,0.607
IRN,2020-05-18,27.311999999999998,2294.0,69.0,0.821
IRN,2020-05-19,25.133000000000003,2111.0,62.0,0.738
IRN,2020-05-20,27.930999999999997,2346.0,64.0,0.762
IRN,2020-05-21,28.479,2392.0,66.0,0.7859999999999999
IRN,2020-05-22,27.514,2311.0,51.0,0.607
IRN,2020-05-23,22.252,1869.0,59.0,0.7020000000000001
IRN,2020-05-24,25.955,2180.0,58.0,0.691
IRN,2020-05-25,24.085,2023.0,34.0,0.405
IRN,2020-05-26,21.276,1787.0,57.0,0.679
IRN,2020-05-27,24.764,2080.0,56.0,0.667
IRN,2020-05-28,26.883000000000003,2258.0,63.0,0.75
IRN,2020-05-29,33.562,2819.0,50.0,0.595
IRN,2020-05-30,27.169,2282.0,57.0,0.679
IRN,2020-05-31,29.955,2516.0,63.0,0.75
IRN,2020-06-01,35.467,2979.0,81.0,0.9640000000000001
IRN,2020-06-02,37.11,3117.0,64.0,0.762
IRN,2020-06-03,37.313,3134.0,70.0,0.833
IRN,2020-06-04,42.551,3574.0,59.0,0.7020000000000001
IRN,2020-06-05,34.36,2886.0,63.0,0.75
IRN,2020-06-06,27.014,2269.0,75.0,0.893
IRN,2020-06-07,28.145,2364.0,72.0,0.857
IRN,2020-06-08,24.323,2043.0,70.0,0.833
IRN,2020-06-09,24.943,2095.0,74.0,0.8809999999999999
IRN,2020-06-10,23.941999999999997,2011.0,81.0,0.9640000000000001
IRN,2020-06-11,26.406999999999996,2218.0,78.0,0.929
IRN,2020-06-12,28.205,2369.0,75.0,0.893
IRN,2020-06-13,28.930999999999997,2430.0,71.0,0.845
IRN,2020-06-14,29.430999999999997,2472.0,107.0,1.274
IRN,2020-06-15,29.156999999999996,2449.0,113.0,1.345
IRN,2020-06-16,30.514,2563.0,115.0,1.369
IRN,2020-06-17,31.098000000000003,2612.0,120.0,1.429
IRN,2020-06-18,30.906999999999996,2596.0,87.0,1.036
IRN,2020-06-19,31.134,2615.0,120.0,1.429
IRN,2020-06-20,27.645,2322.0,115.0,1.369
IRN,2020-06-21,28.193,2368.0,116.0,1.381
IRN,2020-06-22,30.634,2573.0,119.0,1.4169999999999998
IRN,2020-06-23,29.11,2445.0,121.0,1.4409999999999998
IRN,2020-06-24,30.133000000000003,2531.0,133.0,1.5830000000000002
IRN,2020-06-25,30.895,2595.0,134.0,1.595
IRN,2020-06-26,31.288,2628.0,109.0,1.298
IRN,2020-06-27,29.241,2456.0,125.0,1.4880000000000002
IRN,2020-06-28,29.633000000000003,2489.0,144.0,1.714
IRN,2020-06-29,30.193,2536.0,162.0,1.929
IRN,2020-06-30,29.252,2457.0,147.0,1.75
IRN,2020-07-01,30.348000000000003,2549.0,141.0,1.679
IRN,2020-07-02,31.574,2652.0,148.0,1.7619999999999998
IRN,2020-07-03,30.55,2566.0,154.0,1.8330000000000002
IRN,2020-07-04,29.156999999999996,2449.0,148.0,1.7619999999999998
IRN,2020-07-05,30.479,2560.0,163.0,1.9409999999999998
IRN,2020-07-06,31.11,2613.0,160.0,1.905
IRN,2020-07-07,31.395,2637.0,200.0,2.381
IRN,2020-07-08,32.038000000000004,2691.0,153.0,1.8219999999999998
IRN,2020-07-09,24.752,2079.0,221.0,2.6310000000000002
IRN,2020-07-10,26.930999999999997,2262.0,142.0,1.6909999999999998
IRN,2020-07-11,28.538,2397.0,188.0,2.238
IRN,2020-07-12,26.026,2186.0,194.0,2.31
IRN,2020-07-13,27.967,2349.0,203.0,2.417
IRN,2020-07-14,30.014,2521.0,179.0,2.131
IRN,2020-07-15,28.430999999999997,2388.0,199.0,2.369
IRN,2020-07-16,29.764,2500.0,198.0,2.3569999999999998
IRN,2020-07-17,28.324,2379.0,183.0,2.1790000000000003
IRN,2020-07-18,25.788,2166.0,188.0,2.238
IRN,2020-07-19,25.978,2182.0,209.0,2.488
IRN,2020-07-20,28.741,2414.0,217.0,2.5839999999999996
IRN,2020-07-21,31.253,2625.0,229.0,2.7260000000000004
IRN,2020-07-22,30.788,2586.0,219.0,2.6069999999999998
IRN,2020-07-23,31.205,2621.0,221.0,2.6310000000000002
IRN,2020-07-24,29.633000000000003,2489.0,215.0,2.56
IRN,2020-07-25,27.574,2316.0,195.0,2.322
IRN,2020-07-26,27.776,2333.0,216.0,2.572
IRN,2020-07-27,28.979,2434.0,212.0,2.524
IRN,2020-07-28,31.753,2667.0,235.0,2.798
IRN,2020-07-29,31.384,2636.0,196.0,2.334
IRN,2020-07-30,31.205,2621.0,226.0,2.6910000000000003
IRN,2020-07-31,31.836,2674.0,197.0,2.345
IRN,2020-08-01,30.336,2548.0,216.0,2.572
IRN,2020-08-02,31.967,2685.0,208.0,2.476
IRN,2020-08-03,30.930999999999997,2598.0,215.0,2.56
IRN,2020-08-04,32.753,2751.0,212.0,2.524
IRN,2020-08-05,32.11,2697.0,185.0,2.2030000000000003
IRN,2020-08-06,31.36,2634.0,174.0,2.072
IRN,2020-08-07,29.169,2450.0,156.0,1.857
IRN,2020-08-08,25.3,2125.0,132.0,1.5719999999999998
IRN,2020-08-09,24.05,2020.0,163.0,1.9409999999999998
IRN,2020-08-10,25.383000000000003,2132.0,189.0,2.25
IRN,2020-08-11,27.919,2345.0,184.0,2.191
IRN,2020-08-12,29.883000000000003,2510.0,188.0,2.238
IRN,2020-08-13,31.253,2625.0,174.0,2.072
IRN,2020-08-14,29.776,2501.0,169.0,2.012
IRN,2020-08-15,26.728,2245.0,161.0,1.9169999999999998
IRN,2020-08-16,25.395,2133.0,147.0,1.75
IRN,2020-08-17,26.752,2247.0,165.0,1.964
IRN,2020-08-18,28.395,2385.0,168.0,2.0
IRN,2020-08-19,29.098000000000003,2444.0,153.0,1.8219999999999998
IRN,2020-08-20,27.133000000000003,2279.0,139.0,1.655
IRN,2020-08-21,26.264,2206.0,112.0,1.3330000000000002
IRN,2020-08-22,24.145,2028.0,126.0,1.5
IRN,2020-08-23,25.156999999999996,2113.0,141.0,1.679
IRN,2020-08-24,26.728,2245.0,133.0,1.5830000000000002
IRN,2020-08-25,26.346999999999998,2213.0,125.0,1.4880000000000002
IRN,2020-08-26,26.705,2243.0,119.0,1.4169999999999998
IRN,2020-08-27,26.074,2190.0,117.0,1.393
IRN,2020-08-28,25.180999999999997,2115.0,112.0,1.3330000000000002
IRN,2020-08-29,22.68,1905.0,110.0,1.31
IRN,2020-08-30,20.883000000000003,1754.0,103.0,1.226
IRN,2020-08-31,19.549,1642.0,109.0,1.298
IRN,2020-09-01,20.025,1682.0,101.0,1.202
IRN,2020-09-02,22.121,1858.0,125.0,1.4880000000000002
IRN,2020-09-03,23.74,1994.0,129.0,1.536
IRN,2020-09-04,24.121,2026.0,118.0,1.405
IRN,2020-09-05,22.55,1894.0,110.0,1.31
IRN,2020-09-06,23.715999999999998,1992.0,139.0,1.655
IRN,2020-09-07,25.621,2152.0,117.0,1.393
IRN,2020-09-08,27.406999999999996,2302.0,132.0,1.5719999999999998
IRN,2020-09-09,27.538,2313.0,127.0,1.5119999999999998
IRN,2020-09-10,24.561999999999998,2063.0,129.0,1.536
IRN,2020-09-11,27.538,2313.0,115.0,1.369
IRN,2020-09-12,25.465999999999998,2139.0,116.0,1.381
IRN,2020-09-13,24.871,2089.0,128.0,1.524
IRN,2020-09-14,31.180999999999997,2619.0,156.0,1.857
IRN,2020-09-15,32.205,2705.0,140.0,1.6669999999999998
IRN,2020-09-16,35.491,2981.0,179.0,2.131
IRN,2020-09-17,33.515,2815.0,176.0,2.095
IRN,2020-09-18,36.301,3049.0,144.0,1.714
IRN,2020-09-19,33.872,2845.0,166.0,1.976
IRN,2020-09-20,36.872,3097.0,183.0,2.1790000000000003
IRN,2020-09-21,39.777,3341.0,177.0,2.1069999999999998
IRN,2020-09-22,44.193999999999996,3712.0,178.0,2.119
IRN,2020-09-23,42.92,3605.0,184.0,2.191
IRN,2020-09-24,41.92,3521.0,175.0,2.084
IRN,2020-09-25,42.42,3563.0,207.0,2.464
IRN,2020-09-26,38.146,3204.0,172.0,2.048
IRN,2020-09-27,40.027,3362.0,195.0,2.322
IRN,2020-09-28,41.813,3512.0,190.0,2.262
IRN,2020-09-29,43.777,3677.0,207.0,2.464
IRN,2020-09-30,42.646,3582.0,183.0,2.1790000000000003
IRN,2020-10-01,45.54,3825.0,211.0,2.512
IRN,2020-10-02,42.288999999999994,3552.0,187.0,2.226
IRN,2020-10-03,41.943999999999996,3523.0,179.0,2.131
IRN,2020-10-04,43.492,3653.0,211.0,2.512
IRN,2020-10-05,46.456,3902.0,235.0,2.798
IRN,2020-10-06,49.42100000000001,4151.0,227.0,2.7030000000000003
IRN,2020-10-07,47.849,4019.0,239.0,2.845
IRN,2020-10-08,52.29,4392.0,230.0,2.738
IRN,2020-10-09,49.31399999999999,4142.0,210.0,2.5
IRN,2020-10-10,46.135,3875.0,195.0,2.322
IRN,2020-10-11,45.504,3822.0,251.0,2.988
IRN,2020-10-12,50.076,4206.0,272.0,3.238
IRN,2020-10-13,48.909,4108.0,254.0,3.0239999999999996
IRN,2020-10-14,57.505,4830.0,279.0,3.322
IRN,2020-10-15,54.957,4616.0,256.0,3.048
IRN,2020-10-16,54.195,4552.0,265.0,3.155
IRN,2020-10-17,48.849,4103.0,253.0,3.012
IRN,2020-10-18,46.313,3890.0,252.0,3.0
IRN,2020-10-19,50.611000000000004,4251.0,337.0,4.012
IRN,2020-10-20,59.993,5039.0,322.0,3.8339999999999996
IRN,2020-10-21,66.863,5616.0,312.0,3.715
IRN,2020-10-22,65.13600000000001,5471.0,304.0,3.6189999999999998
IRN,2020-10-23,73.03,6134.0,335.0,3.988
IRN,2020-10-24,69.22,5814.0,335.0,3.988
IRN,2020-10-25,73.709,6191.0,296.0,3.5239999999999996
IRN,2020-10-26,70.958,5960.0,337.0,4.012
IRN,2020-10-27,82.959,6968.0,346.0,4.119
IRN,2020-10-28,81.245,6824.0,415.0,4.941
IRN,2020-10-29,98.734,8293.0,399.0,4.75
IRN,2020-10-30,95.37700000000001,8011.0,365.0,4.346
IRN,2020-10-31,93.103,7820.0,386.0,4.596
IRN,2020-11-01,91.90100000000001,7719.0,434.0,5.167000000000001
IRN,2020-11-02,98.68700000000001,8289.0,440.0,5.239
IRN,2020-11-03,106.34200000000001,8932.0,422.0,5.024
IRN,2020-11-04,100.62700000000001,8452.0,419.0,4.989
IRN,2020-11-05,104.43700000000001,8772.0,406.0,4.834
IRN,2020-11-06,105.53299999999999,8864.0,424.0,5.048
IRN,2020-11-07,112.509,9450.0,423.0,5.0360000000000005
IRN,2020-11-08,109.962,9236.0,459.0,5.465
IRN,2020-11-09,124.57,10463.0,458.0,5.452999999999999
IRN,2020-11-10,123.094,10339.0,453.0,5.393
IRN,2020-11-11,140.25,11780.0,462.0,5.5
IRN,2020-11-12,137.119,11517.0,457.0,5.441
IRN,2020-11-13,139.738,11737.0,461.0,5.489
IRN,2020-11-14,133.38,11203.0,452.0,5.381
IRN,2020-11-15,149.334,12543.0,459.0,5.465
IRN,2020-11-16,155.406,13053.0,486.0,5.7860000000000005
IRN,2020-11-17,158.966,13352.0,482.0,5.739
IRN,2020-11-18,159.787,13421.0,480.0,5.715
IRN,2020-11-19,157.43,13223.0,476.0,5.667000000000001
IRN,2020-11-20,157.87,13260.0,479.0,5.702999999999999
IRN,2020-11-21,153.953,12931.0,431.0,5.131
IRN,2020-11-22,155.406,13053.0,475.0,5.655
IRN,2020-11-23,148.346,12460.0,453.0,5.393
IRN,2020-11-24,163.359,13721.0,483.0,5.75
IRN,2020-11-25,164.81099999999998,13843.0,469.0,5.584
IRN,2020-11-26,166.21599999999998,13961.0,482.0,5.739
IRN,2020-11-27,167.28799999999998,14051.0,406.0,4.834
IRN,2020-11-28,159.561,13402.0,391.0,4.655
IRN,2020-11-29,154.18,12950.0,388.0,4.619
IRN,2020-11-30,158.597,13321.0,372.0,4.428999999999999
IRN,2020-12-01,165.264,13881.0,382.0,4.548
IRN,2020-12-02,162.168,13621.0,362.0,4.31
IRN,2020-12-03,165.752,13922.0,358.0,4.262
IRN,2020-12-04,158.835,13341.0,347.0,4.131
IRN,2020-12-05,144.667,12151.0,321.0,3.822
IRN,2020-12-06,137.642,11561.0,294.0,3.5
IRN,2020-12-07,128.904,10827.0,284.0,3.3810000000000002
IRN,2020-12-08,131.237,11023.0,323.0,3.846
IRN,2020-12-09,121.713,10223.0,295.0,3.512
IRN,2020-12-10,123.85600000000001,10403.0,284.0,3.3810000000000002
IRN,2020-12-11,111.72399999999999,9384.0,231.0,2.75
IRN,2020-12-12,100.139,8411.0,222.0,2.6430000000000002
IRN,2020-12-13,88.71,7451.0,247.0,2.9410000000000003
IRN,2020-12-14,89.305,7501.0,251.0,2.988
IRN,2020-12-15,91.72200000000001,7704.0,223.0,2.655
IRN,2020-12-16,90.51899999999999,7603.0,213.0,2.536
IRN,2020-12-17,88.734,7453.0,212.0,2.524
IRN,2020-12-18,84.781,7121.0,178.0,2.119
IRN,2020-12-19,76.447,6421.0,175.0,2.084
IRN,2020-12-20,75.149,6312.0,177.0,2.1069999999999998
IRN,2020-12-21,73.232,6151.0,191.0,2.274
IRN,2020-12-22,73.911,6208.0,187.0,2.226
IRN,2020-12-23,74.542,6261.0,153.0,1.8219999999999998
IRN,2020-12-24,73.554,6178.0,152.0,1.81
IRN,2020-12-25,71.685,6021.0,132.0,1.5719999999999998
IRN,2020-12-26,68.577,5760.0,134.0,1.595
